pres	tc	td	wspd	wdir	alt
156	-55.82	-86.60	52.25	272	13125
156	-55.81	-86.60	52.20	272	13131
156	-55.70	-86.50	52.14	272	13137
156	-55.60	-86.40	52.09	272	13144
156	-55.50	-86.30	52.03	272	13150
156	-55.50	-86.30	51.96	272	13155
156	-55.50	-86.30	51.88	272	13159
156	-55.51	-86.30	51.80	272	13163
155	-55.57	-86.40	51.73	272	13169
155	-55.60	-86.40	51.66	271	13175
155	-55.63	-86.40	51.59	271	13180
155	-55.69	-86.50	51.52	271	13186
155	-55.73	-86.50	51.43	271	13191
155	-55.77	-86.50	51.33	271	13196
155	-55.80	-86.60	51.23	271	13201
154	-55.84	-86.60	51.13	271	13207
154	-55.88	-86.60	51.03	271	13212
154	-55.92	-86.60	50.95	271	13218
154	-55.96	-86.70	50.86	271	13223
154	-56.00	-86.70	50.78	271	13228
154	-56.04	-86.70	50.70	271	13234
154	-56.08	-86.70	50.64	271	13240
154	-56.13	-86.80	50.58	271	13245
154	-56.17	-86.80	50.52	271	13250
153	-56.20	-86.80	50.46	271	13256
153	-56.23	-86.80	50.39	271	13261
153	-56.25	-86.90	50.32	272	13266
153	-56.25	-86.90	50.24	272	13271
153	-56.21	-86.80	50.16	272	13277
153	-56.15	-86.80	50.07	272	13282
153	-56.09	-86.80	49.97	272	13288
152	-56.07	-86.70	49.88	272	13295
152	-56.04	-86.70	49.78	272	13301
152	-56.04	-86.70	49.66	272	13308
152	-56.04	-86.70	49.54	272	13314
152	-56.00	-86.70	49.43	272	13320
152	-55.98	-86.70	49.32	272	13324
152	-56.02	-86.70	49.21	272	13329
151	-56.05	-86.70	49.10	272	13335
151	-56.07	-86.70	49.00	272	13341
151	-56.07	-86.70	48.90	272	13347
151	-56.09	-86.80	48.81	272	13353
151	-56.09	-86.80	48.71	272	13357
151	-56.11	-86.80	48.61	272	13363
151	-56.13	-86.80	48.50	272	13368
150	-56.17	-86.80	48.40	272	13374
150	-56.21	-86.80	48.31	272	13380
150	-56.25	-86.90	48.22	272	13386
150	-56.28	-86.90	48.14	272	13392
150	-56.32	-86.90	48.05	272	13399
150	-56.36	-86.90	47.96	272	13405
150	-56.40	-87.00	47.87	272	13411
150	-56.42	-87.00	47.78	272	13417
149	-56.47	-87.00	47.69	272	13422
149	-56.49	-87.00	47.61	272	13427
149	-56.55	-87.10	47.55	272	13432
149	-56.59	-87.10	47.50	272	13438
149	-56.63	-87.10	47.46	272	13443
149	-56.65	-87.10	47.43	272	13449
149	-56.72	-87.20	47.42	272	13454
148	-56.74	-87.20	47.40	272	13459
148	-56.80	-87.20	47.39	272	13465
148	-56.82	-87.30	47.39	272	13471
148	-56.84	-87.30	47.39	272	13476
148	-56.87	-87.30	47.40	272	13481
148	-56.89	-87.30	47.42	272	13487
148	-56.89	-87.30	47.44	272	13492
148	-56.89	-87.30	47.47	271	13497
148	-56.91	-87.30	47.50	271	13502
147	-56.93	-87.30	47.53	271	13508
147	-56.95	-87.30	47.57	271	13513
147	-56.91	-87.30	47.61	271	13518
147	-56.87	-87.30	47.65	271	13524
147	-56.87	-87.30	47.69	271	13530
147	-56.83	-87.30	47.74	271	13535
147	-56.83	-87.30	47.78	271	13540
146	-56.83	-87.30	47.83	271	13546
146	-56.83	-87.30	47.88	271	13551
146	-56.85	-87.30	47.93	271	13556
146	-56.85	-87.30	47.99	271	13562
146	-56.82	-87.30	48.05	271	13568
146	-56.80	-87.20	48.11	271	13573
146	-56.79	-87.20	48.18	271	13579
146	-56.78	-87.20	48.24	271	13586
146	-56.75	-87.20	48.30	271	13591
145	-56.72	-87.20	48.35	271	13596
145	-56.66	-87.10	48.41	271	13602
145	-56.59	-87.10	48.47	271	13607
145	-56.53	-87.10	48.52	271	13613
145	-56.49	-87.00	48.55	271	13619
145	-56.45	-87.00	48.58	271	13624
145	-56.47	-87.00	48.60	271	13629
144	-56.51	-87.00	48.60	271	13635
144	-56.53	-87.10	48.59	271	13641
144	-56.55	-87.10	48.57	271	13647
144	-56.53	-87.10	48.55	271	13653
144	-56.55	-87.10	48.52	271	13658
144	-56.53	-87.10	48.49	271	13663
144	-56.51	-87.00	48.46	271	13668
144	-56.49	-87.00	48.42	271	13673
144	-56.51	-87.00	48.36	271	13679
143	-56.57	-87.10	48.30	271	13685
143	-56.53	-87.10	48.23	271	13690
143	-56.51	-87.00	48.16	271	13696
143	-56.43	-87.00	48.09	271	13702
143	-56.32	-86.90	48.02	271	13708
143	-56.30	-86.90	47.95	271	13713
143	-56.26	-86.90	47.89	272	13718
142	-56.26	-86.90	47.83	272	13723
142	-56.20	-86.80	47.76	272	13728
142	-56.20	-86.80	47.71	272	13734
142	-56.20	-86.80	47.66	272	13740
142	-56.18	-86.80	47.62	272	13744
142	-56.18	-86.80	47.57	272	13750
142	-56.16	-86.80	47.51	272	13756
142	-56.13	-86.80	47.46	272	13762
142	-56.14	-86.80	47.40	272	13768
141	-56.11	-86.80	47.35	272	13772
141	-56.12	-86.80	47.29	272	13778
141	-56.14	-86.80	47.24	272	13783
141	-56.11	-86.80	47.19	272	13789
141	-56.09	-86.80	47.15	272	13795
141	-56.07	-86.70	47.10	272	13800
141	-56.09	-86.80	47.05	272	13806
141	-55.99	-86.70	47.01	272	13811
140	-55.89	-86.60	46.97	272	13816
140	-55.82	-86.60	46.94	272	13821
140	-55.74	-86.50	46.92	272	13826
140	-55.72	-86.50	46.90	272	13831
140	-55.62	-86.40	46.88	272	13836
140	-55.54	-86.40	46.87	272	13842
140	-55.52	-86.40	46.86	272	13847
140	-55.54	-86.40	46.85	273	13853
140	-55.54	-86.40	46.84	273	13858
139	-55.47	-86.30	46.84	273	13864
139	-55.41	-86.30	46.84	273	13869
139	-55.37	-86.30	46.84	273	13874
139	-55.31	-86.20	46.85	273	13880
139	-55.25	-86.20	46.85	273	13885
139	-55.23	-86.20	46.86	273	13890
139	-55.25	-86.20	46.86	273	13896
139	-55.26	-86.20	46.86	273	13901
138	-55.27	-86.20	46.84	273	13907
138	-55.25	-86.20	46.83	273	13912
138	-55.27	-86.20	46.79	273	13917
138	-55.35	-86.20	46.76	273	13923
138	-55.39	-86.30	46.72	273	13928
138	-55.39	-86.30	46.66	273	13934
138	-55.41	-86.30	46.60	273	13939
138	-55.45	-86.30	46.55	273	13944
138	-55.46	-86.30	46.49	273	13949
137	-55.46	-86.30	46.43	274	13955
137	-55.54	-86.40	46.37	274	13960
137	-55.50	-86.30	46.30	274	13966
137	-55.46	-86.30	46.22	274	13971
137	-55.44	-86.30	46.14	274	13976
137	-55.44	-86.30	46.06	274	13981
137	-55.44	-86.30	45.98	274	13986
137	-55.48	-86.30	45.90	273	13990
136	-55.48	-86.30	45.82	273	13996
136	-55.46	-86.30	45.73	273	14002
136	-55.48	-86.30	45.64	273	14007
136	-55.49	-86.30	45.54	273	14012
136	-55.50	-86.30	45.45	273	14017
136	-55.52	-86.40	45.37	273	14023
136	-55.52	-86.40	45.31	273	14028
136	-55.52	-86.40	45.26	273	14034
136	-55.58	-86.40	45.21	273	14040
136	-55.62	-86.40	45.16	273	14044
135	-55.62	-86.40	45.11	273	14050
135	-55.64	-86.40	45.06	273	14056
135	-55.66	-86.40	45.01	273	14061
135	-55.68	-86.50	44.95	273	14066
135	-55.70	-86.50	44.91	273	14072
135	-55.70	-86.50	44.86	273	14077
135	-55.74	-86.50	44.82	274	14083
135	-55.79	-86.50	44.78	274	14089
134	-55.81	-86.60	44.73	274	14094
134	-55.81	-86.60	44.67	274	14101
134	-55.85	-86.60	44.61	274	14107
134	-55.79	-86.50	44.55	274	14111
134	-55.78	-86.50	44.50	274	14116
134	-55.77	-86.50	44.46	274	14121
134	-55.68	-86.50	44.43	274	14127
134	-55.64	-86.40	44.40	274	14132
134	-55.62	-86.40	44.38	274	14137
134	-55.62	-86.40	44.36	274	14142
133	-55.62	-86.40	44.35	275	14146
133	-55.60	-86.40	44.33	275	14153
133	-55.62	-86.40	44.34	275	14158
133	-55.62	-86.40	44.34	275	14164
133	-55.62	-86.40	44.35	275	14169
133	-55.64	-86.40	44.36	275	14173
133	-55.60	-86.40	44.35	276	14178
133	-55.65	-86.40	44.33	276	14184
132	-55.64	-86.40	44.30	276	14188
132	-55.63	-86.40	44.28	276	14193
132	-55.65	-86.40	44.25	276	14198
132	-55.69	-86.50	44.23	276	14204
132	-55.71	-86.50	44.21	276	14210
132	-55.71	-86.50	44.18	276	14215
132	-55.75	-86.50	44.13	276	14220
132	-55.79	-86.50	44.08	276	14226
132	-55.79	-86.50	44.02	276	14230
132	-55.83	-86.60	43.95	276	14235
131	-55.89	-86.60	43.88	277	14241
131	-55.89	-86.60	43.80	277	14246
131	-55.87	-86.60	43.71	277	14251
131	-55.88	-86.60	43.61	277	14256
131	-55.90	-86.60	43.51	277	14260
131	-55.98	-86.70	43.41	277	14266
131	-56.00	-86.70	43.30	276	14272
131	-56.04	-86.70	43.22	276	14278
130	-56.06	-86.70	43.14	276	14285
130	-56.10	-86.80	43.06	276	14290
130	-56.15	-86.80	43.00	276	14295
130	-56.15	-86.80	42.93	276	14299
130	-56.15	-86.80	42.87	276	14303
130	-56.13	-86.80	42.81	276	14309
130	-56.08	-86.70	42.73	276	14314
130	-55.94	-86.70	42.64	276	14320
130	-55.84	-86.60	42.54	275	14325
130	-55.77	-86.50	42.43	275	14329
130	-55.79	-86.50	42.31	275	14336
129	-55.77	-86.50	42.20	275	14342
129	-55.75	-86.50	42.10	275	14347
129	-55.81	-86.60	42.00	274	14353
129	-55.81	-86.60	41.90	274	14358
129	-55.81	-86.60	41.82	274	14362
129	-55.82	-86.60	41.75	274	14369
129	-55.82	-86.60	41.68	274	14374
129	-55.81	-86.60	41.63	273	14381
128	-55.84	-86.60	41.59	273	14388
128	-55.84	-86.60	41.55	273	14394
128	-55.82	-86.60	41.50	273	14399
128	-55.79	-86.50	41.45	273	14403
128	-55.79	-86.50	41.40	272	14410
128	-55.80	-86.60	41.35	272	14417
128	-55.79	-86.50	41.33	272	14422
128	-55.77	-86.50	41.30	272	14429
128	-55.78	-86.50	41.29	272	14435
127	-55.80	-86.60	41.27	272	14440
127	-55.80	-86.60	41.25	272	14444
127	-55.80	-86.60	41.23	272	14449
127	-55.73	-86.50	41.21	272	14454
127	-55.53	-86.40	41.19	272	14459
127	-55.49	-86.30	41.18	272	14464
127	-55.43	-86.30	41.15	271	14468
127	-55.43	-86.30	41.12	271	14473
127	-55.43	-86.30	41.08	271	14479
126	-55.40	-86.30	41.03	271	14483
126	-55.36	-86.20	40.97	271	14488
126	-55.45	-86.30	40.91	271	14495
126	-55.47	-86.30	40.86	271	14502
126	-55.49	-86.30	40.82	271	14507
126	-55.53	-86.40	40.79	271	14514
126	-55.57	-86.40	40.76	271	14520
126	-55.59	-86.40	40.74	271	14525
126	-55.65	-86.40	40.73	271	14531
126	-55.67	-86.50	40.72	271	14536
125	-55.70	-86.50	40.70	271	14540
125	-55.70	-86.50	40.68	271	14545
125	-55.70	-86.50	40.66	271	14551
125	-55.67	-86.50	40.63	271	14556
125	-55.63	-86.40	40.60	271	14562
125	-55.63	-86.40	40.57	271	14567
125	-55.57	-86.40	40.53	271	14572
125	-55.55	-86.40	40.49	271	14577
125	-55.49	-86.30	40.45	271	14582
124	-55.49	-86.30	40.41	271	14588
124	-55.47	-86.30	40.38	271	14594
124	-55.49	-86.30	40.36	271	14599
124	-55.47	-86.30	40.35	271	14604
124	-55.43	-86.30	40.34	271	14609
124	-55.35	-86.20	40.33	271	14614
124	-55.26	-86.20	40.32	271	14620
124	-55.22	-86.20	40.31	271	14627
124	-55.22	-86.20	40.30	271	14635
124	-55.24	-86.20	40.28	271	14639
123	-55.16	-86.10	40.28	271	14646
123	-55.15	-86.10	40.30	271	14651
123	-55.14	-86.10	40.32	271	14657
123	-55.20	-86.10	40.34	271	14663
123	-55.20	-86.10	40.37	271	14670
123	-55.24	-86.20	40.39	271	14676
123	-55.22	-86.10	40.41	271	14680
123	-55.25	-86.20	40.43	271	14685
122	-55.29	-86.20	40.45	270	14690
122	-55.27	-86.20	40.49	270	14695
122	-55.27	-86.20	40.52	270	14699
122	-55.20	-86.10	40.55	270	14705
122	-55.08	-86.10	40.59	270	14710
122	-54.98	-86.00	40.62	270	14715
122	-54.96	-86.00	40.65	270	14721
122	-54.96	-86.00	40.66	270	14726
122	-55.02	-86.00	40.68	270	14731
122	-55.04	-86.00	40.70	270	14736
122	-55.08	-86.10	40.72	270	14742
121	-55.16	-86.10	40.75	270	14748
121	-55.17	-86.10	40.76	270	14753
121	-55.21	-86.10	40.78	270	14758
121	-55.26	-86.20	40.80	270	14764
121	-55.30	-86.20	40.80	270	14770
121	-55.35	-86.20	40.81	270	14776
121	-55.39	-86.30	40.82	270	14782
121	-55.39	-86.30	40.84	270	14786
121	-55.41	-86.30	40.85	270	14793
120	-55.45	-86.30	40.86	270	14799
120	-55.49	-86.30	40.87	270	14805
120	-55.52	-86.40	40.87	270	14810
120	-55.58	-86.40	40.87	270	14816
120	-55.66	-86.40	40.86	270	14822
120	-55.75	-86.50	40.84	270	14828
120	-55.83	-86.60	40.82	270	14833
120	-55.87	-86.60	40.80	270	14838
120	-55.91	-86.60	40.76	270	14844
120	-55.93	-86.60	40.72	270	14849
119	-55.93	-86.60	40.68	270	14854
119	-55.97	-86.70	40.64	270	14862
119	-55.99	-86.70	40.60	270	14866
119	-56.06	-86.70	40.56	270	14872
119	-56.13	-86.80	40.52	270	14878
119	-56.20	-86.80	40.49	270	14883
119	-56.27	-86.90	40.45	270	14888
119	-56.27	-86.90	40.40	270	14894
119	-56.25	-86.90	40.35	270	14899
118	-56.29	-86.90	40.30	270	14904
118	-56.33	-86.90	40.24	270	14909
118	-56.37	-86.90	40.19	270	14913
118	-56.39	-87.00	40.15	270	14919
118	-56.42	-87.00	40.12	270	14925
118	-56.45	-87.00	40.09	270	14931
118	-56.39	-86.90	40.06	270	14936
118	-56.43	-87.00	40.03	270	14942
118	-56.44	-87.00	40.00	270	14948
118	-56.45	-87.00	39.97	270	14953
118	-56.46	-87.00	39.95	270	14959
117	-56.47	-87.00	39.93	270	14965
117	-56.48	-87.00	39.90	270	14970
117	-56.49	-87.00	39.89	270	14976
117	-56.50	-87.00	39.86	270	14981
117	-56.51	-87.00	39.83	270	14987
117	-56.52	-87.00	39.79	270	14993
117	-56.53	-87.10	39.75	270	14998
117	-56.54	-87.10	39.72	270	15004
116	-56.58	-87.10	39.69	270	15009
116	-56.61	-87.10	39.66	270	15015
116	-56.65	-87.10	39.64	270	15020
116	-56.69	-87.20	39.63	270	15026
116	-56.73	-87.20	39.61	270	15031
116	-56.77	-87.20	39.60	270	15036
116	-56.81	-87.30	39.59	270	15042
116	-56.86	-87.30	39.58	270	15048
116	-56.90	-87.30	39.58	270	15053
116	-56.94	-87.30	39.58	270	15058
116	-56.94	-87.30	39.57	270	15064
116	-56.95	-87.30	39.57	269	15069
105	-58.68	-88.50	37.64	270	15676
105	-58.70	-88.60	37.61	270	15682
105	-58.72	-88.60	37.60	269	15688
105	-58.74	-88.60	37.59	269	15694
104	-58.77	-88.60	37.58	269	15701
104	-58.79	-88.60	37.58	269	15707
104	-58.81	-88.60	37.56	269	15714
104	-58.84	-88.70	37.54	269	15720
104	-58.86	-88.70	37.53	269	15726
104	-58.91	-88.70	37.52	269	15732
104	-58.97	-88.70	37.51	269	15738
104	-58.97	-88.70	37.49	269	15744
104	-59.01	-88.80	37.47	268	15750
104	-59.04	-88.80	37.44	268	15757
104	-59.04	-88.80	37.40	268	15762
103	-59.04	-88.80	37.36	268	15767
103	-59.01	-88.80	37.32	268	15773
103	-58.97	-88.70	37.28	268	15780
103	-58.99	-88.80	37.24	268	15785
103	-59.00	-88.80	37.19	268	15792
103	-59.00	-88.80	37.14	268	15798
103	-58.99	-88.80	37.09	267	15804
103	-58.97	-88.70	37.03	267	15812
103	-58.95	-88.70	36.98	267	15816
102	-58.97	-88.70	36.92	267	15822
102	-59.04	-88.80	36.86	267	15829
102	-59.10	-88.80	36.80	267	15835
102	-59.15	-88.90	36.73	267	15842
102	-59.08	-88.80	36.64	267	15849
102	-59.04	-88.80	36.54	267	15854
102	-59.02	-88.80	36.45	267	15861
102	-59.08	-88.80	36.34	266	15867
102	-59.11	-88.80	36.24	266	15873
102	-59.11	-88.80	36.14	266	15880
101	-59.08	-88.80	36.04	266	15886
101	-59.11	-88.80	35.95	266	15892
101	-59.17	-88.90	35.85	266	15898
101	-59.19	-88.90	35.75	266	15904
101	-59.22	-88.90	35.65	266	15910
101	-59.26	-88.90	35.56	266	15917
101	-59.29	-89.00	35.46	266	15923
101	-59.29	-89.00	35.37	266	15929
101	-59.28	-88.90	35.28	266	15934
101	-59.31	-89.00	35.19	266	15941
100	-59.30	-89.00	35.11	266	15947
100	-59.29	-89.00	35.03	265	15953
100	-59.29	-89.00	34.96	265	15959
100	-59.31	-89.00	34.90	265	15964
100	-59.35	-89.00	34.85	265	15971
100	-59.35	-89.00	34.80	265	15977
100	-59.33	-89.00	34.76	265	15983
100	-59.26	-88.90	34.73	265	15989
100	-59.22	-88.90	34.70	265	15994
100	-59.22	-88.90	34.69	264	16000
100	-59.22	-88.90	34.69	264	16006
99	-59.22	-88.90	34.70	264	16012
99	-59.18	-88.90	34.72	264	16019
99	-59.16	-88.90	34.73	264	16025
99	-59.18	-88.90	34.76	264	16031
99	-59.16	-88.90	34.79	264	16037
99	-59.16	-88.90	34.83	264	16043
99	-59.20	-88.90	34.87	264	16049
99	-59.20	-88.90	34.93	264	16055
99	-59.22	-88.90	34.98	264	16062
98	-59.24	-88.90	35.04	264	16068
98	-59.25	-88.90	35.09	264	16074
98	-59.29	-89.00	35.15	264	16080
98	-59.29	-89.00	35.21	264	16086
98	-59.18	-88.90	35.27	264	16092
98	-59.14	-88.90	35.31	264	16099
98	-59.16	-88.90	35.35	265	16105
98	-59.12	-88.80	35.38	265	16112
98	-59.14	-88.90	35.39	265	16118
98	-59.12	-88.80	35.40	265	16124
98	-59.10	-88.80	35.41	265	16130
98	-59.10	-88.80	35.41	265	16136
97	-59.09	-88.80	35.40	265	16142
97	-59.07	-88.80	35.37	265	16149
97	-59.05	-88.80	35.31	265	16155
97	-58.97	-88.70	35.25	265	16161
97	-58.92	-88.70	35.16	265	16168
97	-58.94	-88.70	35.07	265	16174
97	-58.96	-88.70	34.97	265	16180
97	-58.92	-88.70	34.88	265	16186
97	-58.96	-88.70	34.77	265	16192
96	-58.99	-88.80	34.64	265	16199
96	-59.03	-88.80	34.48	265	16204
96	-59.05	-88.80	34.32	265	16210
96	-59.10	-88.80	34.15	265	16217
96	-59.03	-88.80	33.97	265	16223
96	-58.95	-88.70	33.78	265	16230
96	-58.92	-88.70	33.60	265	16237
96	-58.84	-88.70	33.42	265	16243
96	-58.86	-88.70	33.24	265	16248
96	-58.89	-88.70	33.07	265	16256
96	-58.92	-88.70	32.90	265	16263
96	-58.90	-88.70	32.73	265	16268
95	-58.93	-88.70	32.60	265	16276
95	-58.97	-88.70	32.47	265	16284
95	-58.99	-88.80	32.36	265	16288
95	-59.04	-88.80	32.28	265	16295
95	-59.06	-88.80	32.24	265	16303
95	-59.06	-88.80	32.21	265	16311
95	-59.14	-88.90	32.18	265	16318
95	-59.15	-88.90	32.17	265	16324
94	-59.08	-88.80	32.16	265	16331
94	-59.04	-88.80	32.16	265	16336
94	-58.95	-88.70	32.17	265	16343
94	-58.78	-88.60	32.20	266	16349
94	-58.73	-88.60	32.26	266	16355
94	-58.75	-88.60	32.32	266	16363
94	-58.84	-88.70	32.37	266	16370
94	-58.82	-88.60	32.41	266	16376
94	-58.78	-88.60	32.45	266	16381
94	-58.80	-88.60	32.50	266	16386
94	-58.82	-88.60	32.55	266	16393
94	-58.86	-88.70	32.63	266	16399
93	-58.87	-88.70	32.72	266	16404
93	-58.91	-88.70	32.84	266	16410
93	-58.93	-88.70	32.97	266	16416
93	-58.95	-88.70	33.08	266	16420
93	-59.02	-88.80	33.20	267	16427
93	-58.98	-88.80	33.32	267	16434
93	-59.02	-88.80	33.45	267	16439
93	-59.08	-88.80	33.59	267	16446
93	-59.09	-88.80	33.73	267	16452
93	-59.11	-88.80	33.86	267	16458
92	-59.13	-88.80	33.98	267	16464
92	-58.91	-88.70	34.08	267	16471
92	-58.84	-88.70	34.17	267	16477
92	-58.84	-88.70	34.25	267	16482
92	-58.84	-88.70	34.33	267	16487
92	-58.87	-88.70	34.39	267	16492
92	-58.93	-88.70	34.45	268	16498
92	-58.91	-88.70	34.50	268	16504
92	-58.78	-88.60	34.56	268	16510
92	-58.64	-88.50	34.60	268	16515
92	-58.50	-88.40	34.64	268	16520
92	-58.37	-88.30	34.67	268	16524
92	-58.18	-88.20	34.69	268	16531
92	-57.98	-88.10	34.68	268	16537
91	-57.85	-88.00	34.65	268	16544
91	-57.79	-87.90	34.62	268	16549
91	-57.74	-87.90	34.58	268	16554
91	-57.76	-87.90	34.54	268	16560
91	-57.77	-87.90	34.51	269	16566
91	-57.76	-87.90	34.48	269	16572
91	-57.76	-87.90	34.45	269	16578
91	-57.76	-87.90	34.42	269	16584
91	-57.75	-87.90	34.39	269	16589
91	-57.77	-87.90	34.35	270	16594
91	-57.83	-87.90	34.32	270	16600
90	-57.81	-87.90	34.28	270	16606
90	-57.82	-87.90	34.25	270	16611
90	-57.83	-87.90	34.22	270	16617
90	-57.85	-88.00	34.19	270	16623
90	-57.87	-88.00	34.16	271	16630
90	-57.86	-88.00	34.13	271	16636
90	-57.80	-87.90	34.08	271	16642
90	-57.74	-87.90	34.03	272	16648
90	-57.68	-87.80	33.97	272	16654
90	-57.53	-87.70	33.91	272	16661
90	-57.49	-87.70	33.84	272	16667
90	-57.45	-87.70	33.77	273	16672
90	-57.41	-87.70	33.70	273	16678
89	-57.38	-87.60	33.62	273	16684
89	-57.34	-87.60	33.52	274	16690
89	-57.21	-87.50	33.41	274	16698
89	-56.89	-87.30	33.28	274	16704
89	-56.75	-87.20	33.14	275	16710
89	-56.62	-87.10	33.00	275	16716
89	-56.49	-87.00	32.88	275	16721
89	-56.45	-87.00	32.79	276	16727
89	-56.42	-87.00	32.71	276	16733
89	-56.38	-86.90	32.64	276	16739
88	-56.35	-86.90	32.57	277	16744
88	-56.34	-86.90	32.51	277	16750
88	-56.33	-86.90	32.45	277	16755
88	-56.24	-86.80	32.39	277	16762
88	-56.20	-86.80	32.35	278	16768
88	-56.20	-86.80	32.30	278	16774
88	-56.20	-86.80	32.26	278	16780
88	-56.20	-86.80	32.22	278	16786
88	-56.20	-86.80	32.16	278	16793
88	-56.21	-86.80	32.10	279	16798
88	-56.21	-86.80	32.02	279	16804
88	-56.22	-86.80	31.93	279	16810
88	-56.23	-86.80	31.83	279	16815
88	-56.23	-86.80	31.71	279	16820
87	-56.25	-86.90	31.58	279	16827
87	-56.19	-86.80	31.42	279	16832
87	-56.14	-86.80	31.27	280	16838
87	-56.08	-86.70	31.11	280	16844
87	-56.02	-86.70	30.95	280	16849
87	-55.98	-86.70	30.77	280	16855
87	-55.94	-86.70	30.60	280	16862
87	-55.92	-86.60	30.42	280	16866
87	-55.90	-86.60	30.25	280	16872
87	-55.90	-86.60	30.08	280	16879
87	-55.90	-86.60	29.90	280	16886
86	-55.89	-86.60	29.73	280	16892
86	-55.88	-86.60	29.56	280	16897
86	-55.87	-86.60	29.40	280	16903
86	-55.86	-86.60	29.23	280	16909
86	-55.88	-86.60	29.05	280	16917
86	-55.86	-86.60	28.85	280	16924
86	-55.84	-86.60	28.63	280	16928
86	-55.81	-86.60	28.40	280	16936
86	-55.81	-86.60	28.18	280	16942
86	-55.81	-86.60	27.97	280	16946
86	-55.81	-86.60	27.78	280	16952
86	-55.84	-86.60	27.59	280	16960
86	-55.88	-86.60	27.40	280	16968
85	-55.92	-86.60	27.20	280	16976
85	-55.96	-86.70	26.99	280	16984
85	-55.99	-86.70	26.78	280	16990
85	-56.02	-86.70	26.58	280	16996
85	-56.05	-86.70	26.40	280	17002
85	-56.08	-86.70	26.22	280	17008
85	-56.11	-86.80	26.05	280	17014
85	-56.17	-86.80	25.90	280	17019
85	-56.19	-86.80	25.76	280	17026
85	-56.21	-86.80	25.63	280	17032
85	-56.28	-86.90	25.52	280	17038
84	-56.30	-86.90	25.42	280	17043
84	-56.34	-86.90	25.32	280	17049
84	-56.38	-86.90	25.23	280	17054
84	-56.40	-87.00	25.16	280	17060
84	-56.47	-87.00	25.09	280	17065
84	-56.47	-87.00	25.03	280	17070
84	-56.51	-87.00	24.96	280	17077
84	-56.53	-87.10	24.90	280	17083
84	-56.57	-87.10	24.84	280	17088
84	-56.62	-87.10	24.77	280	17094
84	-56.64	-87.10	24.70	280	17099
84	-56.68	-87.20	24.64	280	17106
84	-56.72	-87.20	24.59	280	17112
84	-56.76	-87.20	24.56	280	17117
84	-56.81	-87.30	24.55	280	17123
83	-56.83	-87.30	24.55	280	17129
83	-56.81	-87.30	24.55	280	17134
83	-56.72	-87.20	24.54	280	17141
83	-56.49	-87.00	24.53	280	17146
83	-56.38	-86.90	24.50	280	17152
83	-56.28	-86.90	24.47	280	17158
83	-56.20	-86.80	24.45	280	17163
83	-56.20	-86.80	24.43	281	17169
83	-56.20	-86.80	24.41	281	17174
83	-56.20	-86.80	24.37	281	17178
83	-56.26	-86.90	24.33	281	17182
83	-56.31	-86.90	24.29	281	17186
83	-56.31	-86.90	24.25	282	17191
82	-56.31	-86.90	24.23	282	17197
82	-56.31	-86.90	24.22	282	17202
82	-56.33	-86.90	24.20	282	17208
82	-56.37	-86.90	24.18	282	17214
82	-56.39	-86.90	24.16	282	17220
82	-56.37	-86.90	24.13	283	17226
82	-56.37	-86.90	24.11	283	17231
82	-56.38	-86.90	24.08	283	17237
82	-56.39	-86.90	24.05	283	17243
82	-56.41	-87.00	24.01	284	17248
82	-56.41	-87.00	23.96	284	17253
82	-56.41	-87.00	23.89	284	17260
82	-56.41	-87.00	23.82	284	17266
82	-56.27	-86.90	23.74	285	17272
81	-56.14	-86.80	23.66	285	17279
81	-55.98	-86.70	23.58	285	17284
81	-55.87	-86.60	23.49	285	17290
81	-55.83	-86.60	23.41	286	17296
81	-55.85	-86.60	23.34	286	17302
81	-55.86	-86.60	23.26	286	17308
81	-55.87	-86.60	23.18	286	17313
81	-55.92	-86.60	23.07	286	17319
81	-55.91	-86.60	22.96	286	17324
81	-55.90	-86.60	22.85	286	17330
81	-55.90	-86.60	22.75	287	17336
81	-55.91	-86.60	22.65	287	17342
81	-55.92	-86.60	22.55	287	17349
80	-55.92	-86.60	22.46	287	17356
80	-55.94	-86.70	22.37	287	17361
80	-55.98	-86.70	22.29	287	17366
80	-55.94	-86.70	22.20	287	17370
80	-55.94	-86.70	22.12	287	17377
80	-55.94	-86.60	22.07	287	17384
80	-55.92	-86.60	22.04	287	17388
80	-55.92	-86.60	22.01	287	17394
80	-55.96	-86.70	21.97	287	17400
80	-56.02	-86.70	21.93	287	17406
80	-56.04	-86.70	21.88	287	17412
80	-56.05	-86.70	21.82	287	17418
80	-56.11	-86.80	21.76	287	17424
80	-56.17	-86.80	21.70	287	17430
80	-56.23	-86.80	21.63	287	17436
79	-56.28	-86.90	21.56	287	17442
79	-56.32	-86.90	21.48	287	17448
79	-56.38	-86.90	21.41	287	17453
79	-56.42	-87.00	21.34	286	17459
79	-56.49	-87.00	21.28	286	17465
79	-56.53	-87.10	21.23	286	17472
79	-56.59	-87.10	21.19	286	17477
79	-56.62	-87.10	21.17	285	17484
79	-56.68	-87.20	21.15	285	17492
79	-56.76	-87.20	21.13	285	17496
79	-56.80	-87.20	21.12	285	17502
79	-56.85	-87.30	21.12	284	17509
78	-56.91	-87.30	21.10	284	17515
78	-56.93	-87.30	21.09	284	17520
