pres	tc	td	wspd	wdir	alt
49	-62.39	-90.40	18.88	253	20577
49	-62.24	-90.30	18.96	253	20582
49	-62.17	-90.20	19.01	253	20588
49	-62.06	-90.10	19.05	253	20594
48	-61.99	-90.10	19.09	254	20599
48	-61.83	-90.00	19.14	254	20606
48	-61.72	-89.90	19.18	254	20612
48	-61.72	-89.90	19.21	255	20618
48	-61.75	-89.90	19.23	255	20625
48	-61.79	-90.00	19.24	256	20631
48	-61.82	-90.00	19.24	256	20637
48	-61.91	-90.10	19.25	256	20643
48	-61.88	-90.00	19.25	257	20649
48	-61.80	-90.00	19.23	257	20654
48	-61.84	-90.00	19.22	258	20660
48	-61.89	-89.90	19.19	259	20667
48	-61.88	-89.90	19.16	259	20672
48	-61.89	-89.90	19.13	260	20678
48	-61.95	-89.90	19.10	260	20685
48	-61.95	-89.90	19.07	261	20690
48	-61.93	-89.90	19.04	262	20696
48	-61.95	-89.90	19.00	262	20703
48	-61.95	-89.90	18.96	263	20709
48	-61.91	-89.90	18.94	264	20715
48	-61.89	-89.90	18.93	264	20722
48	-61.76	-89.80	18.92	265	20729
48	-61.60	-89.70	18.92	266	20735
47	-61.47	-89.60	18.92	266	20742
47	-61.40	-89.50	18.91	267	20749
47	-61.33	-89.40	18.89	267	20754
47	-61.24	-89.30	18.86	268	20759
47	-61.24	-89.30	18.83	269	20765
47	-61.20	-89.30	18.80	269	20771
47	-61.16	-89.30	18.77	270	20777
47	-61.12	-89.20	18.75	270	20784
47	-61.14	-89.20	18.73	271	20789
47	-61.16	-89.20	18.71	271	20795
47	-61.22	-89.20	18.70	272	20801
47	-61.20	-89.20	18.68	272	20806
47	-61.18	-89.20	18.67	272	20812
47	-61.14	-89.20	18.65	273	20817
47	-61.16	-89.20	18.63	273	20822
47	-61.16	-89.10	18.62	273	20829
47	-61.21	-89.10	18.61	274	20835
47	-61.19	-89.10	18.60	274	20840
47	-61.10	-89.10	18.60	274	20846
47	-61.05	-89.00	18.60	274	20852
47	-61.03	-89.00	18.60	275	20858
46	-61.05	-89.10	18.60	275	20864
46	-61.08	-89.10	18.59	275	20871
46	-61.05	-89.10	18.59	276	20876
46	-61.03	-89.10	18.58	276	20881
46	-60.96	-89.10	18.55	276	20887
46	-60.88	-89.00	18.52	276	20893
46	-60.77	-88.90	18.49	276	20900
46	-60.70	-88.90	18.47	276	20907
46	-60.70	-88.90	18.29	276	20912
46	-60.70	-89.00	18.11	276	20919
46	-60.77	-89.00	17.92	276	20926
46	-60.73	-88.90	17.79	276	20932
46	-60.77	-89.00	17.70	276	20938
